,Ward_number,Category,Gross_sum,Gross_mean
1479,116,Name,2376170.0,2376170.0
1480,116,Poll,263340.0,263340.0
1481,116,Road,44406770.0,5550846.25
1482,116,School Or College,354860.0,177430.0
1483,117,C,3563970.0,3563970.0
1484,117,Drainage,110809001.0,4432360.04
1485,117,Emergency,1749453.0,1749453.0
1486,117,Footpath,10470650.0,5235325.0
1487,117,Ground Water,33064315.0,4133039.375
1488,117,Health Care,3446115.0,1723057.5
1489,117,House Of Worship,6334530.0,3167265.0
1490,117,Indira Canteen,1247790.0,1247790.0
1491,117,Maintenance,2890114.0,289011.4
1492,117,Name,2457500.0,2457500.0
1493,117,Park,19791090.0,4947772.5
1494,117,Poll,172540.0,172540.0
1495,117,Road,33980847.0,3775649.6666666665
1496,117,Sports,337258.0,337258.0
1497,118,Drainage,31455582.0,2097038.8
1498,118,Drinking Water,6251600.0,3125800.0
1499,118,Electricity,66230.0,66230.0
1500,118,Ground Water,12787500.0,1826785.7142857143
1501,118,Gym,7446000.0,3723000.0
1502,118,Health Care,3702360.0,528908.5714285715
1503,118,Indira Canteen,1384483.0,692241.5
1504,118,Maintenance,5179289.0,345285.93333333335
1505,118,Name,706800.0,706800.0
1506,118,Park,1476100.0,1476100.0
1507,118,Poll,176700.0,176700.0
1508,118,Road,25165692.0,1797549.4285714286
1509,118,Toilet,1350100.0,1350100.0
1510,119,Drainage,9978300.0,2494575.0
1511,119,Electricity,654043.0,218014.33333333334
1512,119,Emergency,2366700.0,2366700.0
1513,119,Ground Water,6440200.0,2146733.3333333335
1514,119,Health Care,12211692.0,2442338.4
1515,119,House Of Worship,19366717.0,2766673.8571428573
1516,119,Indira Canteen,4018450.0,2009225.0
1517,119,Maintenance,2229015.0,557253.75
1518,119,Name,1059500.0,1059500.0
1519,119,Park,15687182.0,2614530.3333333335
1520,119,Poll,208900.0,208900.0
1521,119,Road,77097505.0,3671309.761904762
1522,119,Toilet,1966100.0,1966100.0
1523,120,Drainage,155061263.0,3975929.8205128205
1524,120,Drinking Water,5153484.0,1717828.0
1525,120,Electricity,4975073.0,4975073.0
1526,120,Emergency,1984132.0,1984132.0
1527,120,Footpath,5518998.0,1839666.0
1528,120,Ground Water,19234084.0,2137120.4444444445
1529,120,House Of Worship,6815280.0,3407640.0
1530,120,Indira Canteen,1595712.0,797856.0
1531,120,Library,2424961.0,2424961.0
1532,120,Maintenance,7053780.0,641252.7272727273
1533,120,Name,818157.0,818157.0
1534,120,Park,2357478.0,2357478.0
1535,120,Road,49407644.0,2352744.9523809524
1536,120,School Or College,1101184.0,1101184.0
1537,120,Skill,1489353.0,1489353.0
1538,120,Toilet,9972943.0,9972943.0
1539,121,Drainage,36239072.0,2588505.1428571427
1540,121,Drinking Water,2435080.0,487016.0
1541,121,Electricity,19674560.0,4918640.0
1542,121,Emergency,4782957.0,1594319.0
1543,121,Ground Water,36585289.0,1590664.7391304348
1544,121,Health Care,1493549.0,1493549.0
1545,121,House Of Worship,15239929.0,3047985.8
1546,121,Indira Canteen,3848347.0,1924173.5
1547,121,Maintenance,1493817.0,1493817.0
1548,121,Name,894309.0,894309.0
1549,121,Park,14981109.0,7490554.5
1550,121,Road,61904052.0,4126936.8
1551,121,School Or College,19681557.0,4920389.25
1552,121,Toilet,9965630.0,9965630.0
1553,122,Drainage,21767864.0,2176786.4
1554,122,Drinking Water,5459200.0,5459200.0
1555,122,Electricity,13046373.0,4348791.0
1556,122,Emergency,1907000.0,1907000.0
1557,122,Ground Water,20498685.0,4099737.0
1558,122,House Of Worship,3921600.0,1960800.0
1559,122,Maintenance,14099593.0,1084584.076923077
1560,122,Road,34570220.0,6914044.0
1561,122,School Or College,22944328.0,5736082.0
1562,123,Drainage,45831116.0,1580383.3103448276
1563,123,Electricity,25261896.0,2526189.6
1564,123,Emergency,4020257.0,1340085.6666666667
1565,123,Ground Water,11250853.0,2250170.6
1566,123,Indira Canteen,133937.0,133937.0
1567,123,Maintenance,2684917.0,1342458.5
1568,123,Name,1275400.0,637700.0
1569,123,Road,30094594.0,2507882.8333333335
1570,124,Drainage,97198131.0,4049922.125
1571,124,Drinking Water,506700.0,506700.0
1572,124,Electricity,341998.0,170999.0
1573,124,Emergency,3545700.0,1772850.0
1574,124,Ground Water,25303108.0,4217184.666666667
1575,124,Health Care,266980.0,266980.0
1576,124,House Of Worship,7128698.0,3564349.0
1577,124,Indira Canteen,2522418.0,1261209.0
1578,124,Library,969600.0,969600.0
1579,124,Maintenance,3917343.0,559620.4285714285
1580,124,Name,1269367.0,634683.5
1581,124,Road,29135733.0,2648703.0
1582,125,Drainage,62020977.0,4134731.8
1583,125,Drinking Water,1328131.0,1328131.0
1584,125,Electricity,1158180.0,1158180.0
1585,125,Emergency,5892132.0,1473033.0
1586,125,Ground Water,991545.0,991545.0
1587,125,Gym,5592850.0,2796425.0
1588,125,House Of Worship,10440666.0,2088133.2
1589,125,Indira Canteen,4784164.0,1594721.3333333333
1590,125,Library,10495127.0,5247563.5
1591,125,Maintenance,10144908.0,845409.0
1592,125,Name,1698535.0,849267.5
1593,125,Park,62274894.0,5661354.0
1594,125,Road,22328403.0,2791050.375
1595,125,Sports,4822599.0,4822599.0
1596,126,Drainage,29901014.0,4983502.333333333
1597,126,Drinking Water,1363026.0,1363026.0
1598,126,Electricity,23376173.0,3896028.8333333335
1599,126,Ground Water,12949422.0,2158237.0
1600,126,Gym,15967970.0,3193594.0
1601,126,House Of Worship,14122588.0,2824517.6
1602,126,Maintenance,19046573.0,3174428.8333333335
1603,126,Name,462782.0,462782.0
1604,126,Park,20593330.0,4118666.0
1605,126,Road,69600966.0,6327360.545454546
1606,126,Sports,62822454.0,10470409.0
1607,126,Toilet,9699171.0,4849585.5
1608,127,Drainage,13858981.0,3464745.25
1609,127,Drinking Water,454702.0,454702.0
1610,127,Electricity,417486.0,417486.0
1611,127,Emergency,1729010.0,1729010.0
1612,127,Ground Water,30399857.0,5066642.833333333
1613,127,Gym,1991690.0,1991690.0
1614,127,Health Care,2492250.0,2492250.0
1615,127,House Of Worship,25074728.0,3134341.0
1616,127,Indira Canteen,2770996.0,1385498.0
1617,127,Maintenance,13833743.0,1257613.0
1618,127,Name,1806000.0,1806000.0
1619,127,Park,112034235.0,12448248.333333334
1620,127,Road,127971582.0,7998223.875
1621,127,School Or College,15980143.0,5326714.333333333
1622,127,Sports,32176089.0,8044022.25
1623,128,Drainage,155924323.0,6496846.791666667
1624,128,Drinking Water,11416740.0,5708370.0
1625,128,Electricity,59500.0,59500.0
1626,128,Emergency,3894038.0,973509.5
1627,128,Ground Water,1495440.0,1495440.0
1628,128,Health Care,11810767.0,5905383.5
1629,128,House Of Worship,51480849.0,3432056.6
1630,128,Indira Canteen,5094221.0,2547110.5
1631,128,Library,12265050.0,4088350.0
1632,128,Maintenance,9982937.0,831911.4166666666
1633,128,Park,72841045.0,5202931.785714285
1634,128,Road,129748229.0,7208234.944444444
1635,128,Samudhaya,7326586.0,3663293.0
1636,128,School Or College,59659362.0,7457420.25
1637,128,Sports,94243188.0,7853599.0
1638,128,Toilet,996960.0,996960.0
1639,129,Drainage,16164629.0,2020578.625
1640,129,Electricity,24609127.0,2734347.4444444445
1641,129,Emergency,6626331.0,2208777.0
1642,129,Ground Water,2897409.0,2897409.0
1643,129,House Of Worship,9923896.0,9923896.0
1644,129,Maintenance,27102798.0,511373.5471698113
1645,129,Park,10525168.0,751797.7142857143
1646,129,Poll,389969.0,389969.0
1647,129,Road,35604605.0,7120921.0
1648,129,School Or College,3734550.0,3734550.0
1649,129,Sports,13371022.0,2674204.4
1650,130,C,2499213.0,2499213.0
1651,130,Drainage,1172811143.0,10287817.04385965
1652,130,Drinking Water,2333326.0,777775.3333333334
1653,130,Electricity,10601634.0,3533878.0
1654,130,Emergency,4805712.0,1601904.0
1655,130,Footpath,6248460.0,6248460.0
1656,130,Ground Water,63781457.0,5315121.416666667
1657,130,Gym,20001357.0,6667119.0
1658,130,House Of Worship,25886130.0,4314355.0
1659,130,Maintenance,30171189.0,685708.8409090909
1660,130,Name,3069144.0,1534572.0
1661,130,Park,82302695.0,6858557.916666667
1662,130,Poll,208458.0,208458.0
1663,130,Road,43594373.0,5449296.625
1664,130,Samudhaya,490000.0,490000.0
1665,130,School Or College,4766356.0,4766356.0
1666,130,Sports,98308.0,98308.0
1667,131,Drainage,116853780.0,7790252.0
1668,131,Health Care,77529233.0,38764616.5
1669,131,House Of Worship,36664703.0,7332940.6
1670,131,Indira Canteen,2776458.0,925486.0
1671,131,Maintenance,9484865.0,862260.4545454546
1672,131,Name,786031.0,786031.0
1673,131,Park,12789465.0,6394732.5
1674,131,Road,23022450.0,5755612.5
1675,131,School Or College,21524216.0,5381054.0
1676,131,Sports,7949377.0,7949377.0
1677,132,Drainage,64429062.0,2386261.5555555555
1678,132,Drinking Water,3345430.0,1672715.0
1679,132,Electricity,377707.0,188853.5
1680,132,Emergency,5186744.0,1728914.6666666667
1681,132,Ground Water,8471795.0,1210256.4285714286
1682,132,Gym,9972499.0,9972499.0
1683,132,House Of Worship,26140276.0,5228055.2
1684,132,Indira Canteen,974982.0,487491.0
1685,132,Maintenance,2814325.0,469054.1666666667
1686,132,Park,23964961.0,5991240.25
1687,132,Road,32897432.0,2990675.6363636362
1688,133,Drainage,78417883.0,4356549.055555556
1689,133,Drinking Water,12290016.0,3072504.0
1690,133,Electricity,155294.0,77647.0
1691,133,Ground Water,41721153.0,3476762.75
1692,133,Gym,11143595.0,3714531.6666666665
1693,133,Health Care,2500000.0,2500000.0
1694,133,House Of Worship,38830935.0,2773638.214285714
1695,133,Indira Canteen,386412.0,193206.0
1696,133,Park,5810295.0,2905147.5
1697,133,Road,38895417.0,3241284.75
1698,133,Samudhaya,14884591.0,7442295.5
1699,133,School Or College,10749321.0,5374660.5
1700,133,Sports,2223578.0,2223578.0
1701,133,Toilet,1458977.0,1458977.0
1702,134,Drainage,42963820.0,2864254.6666666665
1703,134,Electricity,9992510.0,9992510.0
1704,134,Emergency,4886740.0,1628913.3333333333
1705,134,Ground Water,10536163.0,3512054.3333333335
1706,134,House Of Worship,2059250.0,2059250.0
1707,134,Indira Canteen,250347.0,250347.0
1708,134,Maintenance,5355303.0,669412.875
1709,134,Name,671070.0,671070.0
1710,134,Road,32710721.0,2336480.0714285714
1711,135,Drainage,195282879.0,6509429.3
1712,135,Drinking Water,1175597.0,1175597.0
1713,135,Electricity,12165179.0,2433035.8
1714,135,Emergency,4380568.0,2190284.0
1715,135,Ground Water,26963515.0,4493919.166666667
1716,135,Health Care,2942966.0,2942966.0
1717,135,Indira Canteen,199046.0,99523.0
1718,135,Maintenance,19640501.0,1402892.9285714286
1719,135,Park,366046.0,183023.0
1720,135,Road,13863286.0,3465821.5
1721,135,School Or College,21404655.0,10702327.5
1722,136,C,85169662.0,5677977.466666667
1723,136,Drainage,178628672.0,5412990.060606061
1724,136,Drinking Water,9500020.0,3166673.3333333335
1725,136,Electricity,10825440.0,2165088.0
1726,136,Emergency,2973655.0,1486827.5
1727,136,Footpath,13647925.0,6823962.5
1728,136,Ground Water,25391153.0,4231858.833333333
1729,136,Gym,21414416.0,7138138.666666667
1730,136,Health Care,10149368.0,3383122.6666666665
1731,136,House Of Worship,7828864.0,2609621.3333333335
1732,136,Indira Canteen,300571.0,100190.33333333333
1733,136,Library,9622676.0,3207558.6666666665
1734,136,Maintenance,21932913.0,1096645.65
1735,136,Name,1573410.0,1573410.0
1736,136,Park,42556202.0,5319525.25
1737,136,Road,100854996.0,9168636.0
1738,136,School Or College,2624013.0,2624013.0
1739,136,Skill,2624399.0,2624399.0
1740,136,Sports,2624480.0,2624480.0
1741,137,Drainage,55587121.0,4632260.083333333
1742,137,Drinking Water,129877223.0,6835643.315789473
1743,137,Electricity,10268728.0,2567182.0
1744,137,Emergency,2964773.0,1482386.5
1745,137,Ground Water,6582138.0,1645534.5
1746,137,Health Care,34216353.0,2851362.75
1747,137,House Of Worship,22862539.0,7620846.333333333
1748,137,Indira Canteen,1208417.0,604208.5
1749,137,Maintenance,51126160.0,3408410.6666666665
1750,137,Park,13306286.0,4435428.666666667
1751,137,Road,20627582.0,2291953.5555555555
1752,137,School Or College,40805325.0,4080532.5
1753,137,Sports,2993390.0,2993390.0
1754,137,Toilet,1109499.0,1109499.0
1755,138,Drainage,53351984.0,4850180.363636363
1756,138,Drinking Water,2957941.0,1478970.5
1757,138,Ground Water,26315232.0,2923914.6666666665
1758,138,Gym,5031775.0,5031775.0
1759,138,Health Care,3028746.0,1514373.0
1760,138,Indira Canteen,1496597.0,748298.5
1761,138,Maintenance,11522154.0,960179.5
1762,138,Name,1857519.0,1857519.0
1763,138,Park,25645957.0,6411489.25
1764,138,Road,71438149.0,3759902.5789473685
1765,138,Samudhaya,9899525.0,9899525.0
1766,138,School Or College,1958132.0,979066.0
1767,138,Sports,16100948.0,8050474.0
1768,138,Toilet,1042985.0,1042985.0
1769,139,Drainage,52091294.0,2893960.777777778
1770,139,Drinking Water,61626052.0,2801184.1818181816
1771,139,Electricity,6657342.0,1109557.0
1772,139,Emergency,3256086.0,1628043.0
1773,139,Ground Water,121918946.0,3809967.0625
1774,139,House Of Worship,16555207.0,4138801.75
1775,139,Indira Canteen,4439614.0,4439614.0
1776,139,Maintenance,58690143.0,2257313.1923076925
1777,139,Name,1762860.0,881430.0
1778,139,Park,9435979.0,3145326.3333333335
1779,139,Road,82311130.0,2655197.7419354836
1780,139,Samudhaya,9107542.0,1821508.4
1781,139,School Or College,8216279.0,2054069.75
1782,139,Toilet,1999410.0,999705.0
1783,140,C,24930633.0,12465316.5
1784,140,Drainage,106568825.0,3229358.3333333335
1785,140,Drinking Water,1573354.0,1573354.0
1786,140,Electricity,9972617.0,9972617.0
1787,140,Footpath,4448500.0,4448500.0
1788,140,Ground Water,3356739.0,1678369.5
1789,140,Gym,4995785.0,2497892.5
1790,140,Health Care,14977127.0,4992375.666666667
1791,140,House Of Worship,11845816.0,3948605.3333333335
1792,140,Maintenance,36452362.0,1350087.4814814816
1793,140,Name,2787614.0,1393807.0
1794,140,Park,5918745.0,1479686.25
1795,140,Road,54392032.0,2364870.9565217393
1796,140,School Or College,28757321.0,2875732.1
1797,140,Sports,2997968.0,2997968.0
1798,141,C,29090602.0,9696867.333333334
1799,141,Drainage,27991698.0,4665283.0
1800,141,Drinking Water,72144475.0,6558588.636363637
1801,141,Electricity,29507662.0,1967177.4666666666
1802,141,Ground Water,85962847.0,3907402.1363636362
1803,141,Gym,818500.0,818500.0
1804,141,House Of Worship,73417081.0,10488154.42857143
1805,141,Indira Canteen,10203115.0,2550778.75
1806,141,Maintenance,49660071.0,2921180.6470588236
1807,141,Park,23835664.0,5958916.0
1808,141,Road,11176395.0,1596627.857142857
1809,141,Samudhaya,11978357.0,5989178.5
1810,141,School Or College,55284253.0,5528425.3
1811,141,Toilet,1999600.0,1999600.0
1812,142,Drainage,27336123.0,1822408.2
1813,142,Electricity,1783462.0,594487.3333333334
1814,142,Emergency,2085975.0,1042987.5
1815,142,Ground Water,4589140.0,1529713.3333333333
1816,142,House Of Worship,1155166.0,577583.0
1817,142,Indira Canteen,1231524.0,615762.0
1818,142,Maintenance,11052910.0,1228101.111111111
1819,142,Poll,330100.0,330100.0
1820,142,Road,9424276.0,1178034.5
1821,142,School Or College,1522800.0,761400.0
1822,143,Drainage,11743400.0,1467925.0
1823,143,Drinking Water,1454000.0,1454000.0
1824,143,Electricity,709409.0,236469.66666666666
1825,143,Emergency,1636901.0,1636901.0
1826,143,Ground Water,5702050.0,1425512.5
1827,143,Health Care,364678.0,364678.0
1828,143,House Of Worship,2564700.0,1282350.0
1829,143,Indira Canteen,4710277.0,1570092.3333333333
1830,143,Maintenance,10079218.0,3359739.3333333335
1831,143,Name,450000.0,450000.0
1832,143,Poll,185300.0,185300.0
1833,143,Road,21936534.0,1828044.5
1834,143,School Or College,8534700.0,2844900.0
1835,143,Sports,6865883.0,2288627.6666666665
1836,144,Drainage,18454400.0,1677672.7272727273
1837,144,Drinking Water,3291300.0,1645650.0
1838,144,Electricity,19965505.0,9982752.5
1839,144,Emergency,1869722.0,934861.0
1840,144,Ground Water,15019400.0,2503233.3333333335
1841,144,Indira Canteen,1687391.0,843695.5
1842,144,Maintenance,6060231.0,757528.875
1843,144,Park,1938500.0,1938500.0
1844,144,Road,46300977.0,2315048.85
1845,144,School Or College,6734000.0,2244666.6666666665
1846,145,C,26566208.0,2415109.8181818184
1847,145,Drainage,62191234.0,4146082.2666666666
1848,145,Electricity,25497483.0,3642497.5714285714
1849,145,Emergency,6252794.0,2084264.6666666667
1850,145,Footpath,3659972.0,3659972.0
1851,145,Ground Water,6950063.0,1390012.6
1852,145,Health Care,1999600.0,1999600.0
1853,145,House Of Worship,5428687.0,2714343.5
1854,145,Indira Canteen,1492684.0,746342.0
1855,145,Maintenance,8047816.0,894201.7777777778
1856,145,Road,58449323.0,2922466.15
1857,146,Drainage,44565538.0,2345554.6315789474
1858,146,Ground Water,19190800.0,3198466.6666666665
1859,146,Indira Canteen,90093.0,90093.0
1860,146,Maintenance,9062876.0,697144.3076923077
1861,146,Name,1687964.0,1687964.0
1862,146,Poll,184682.0,184682.0
1863,146,Road,27529805.0,1966414.642857143
1864,146,School Or College,440219.0,440219.0
1865,147,C,898875.0,898875.0
1866,147,Drainage,108460850.0,2854232.8947368423
1867,147,Drinking Water,1434126.0,1434126.0
1868,147,Electricity,1577931.0,525977.0
1869,147,Footpath,2639626.0,2639626.0
1870,147,Ground Water,28375708.0,3546963.5
1871,147,House Of Worship,21874602.0,3645767.0
1872,147,Indira Canteen,3091391.0,1030463.6666666666
1873,147,Maintenance,15354224.0,1395838.5454545454
1874,147,Name,4012578.0,2006289.0
1875,147,Park,25332375.0,3618910.714285714
1876,147,Poll,236654.0,236654.0
1877,147,Road,54063439.0,3378964.9375
1878,147,School Or College,9410521.0,2352630.25
1879,148,C,2146787.0,2146787.0
1880,148,Drainage,47090304.0,2354515.2
1881,148,Drinking Water,3954492.0,564927.4285714285
1882,148,Electricity,78843.0,78843.0
1883,148,Ground Water,26917096.0,2691709.6
1884,148,Health Care,473270.0,473270.0
1885,148,House Of Worship,21148147.0,1922558.8181818181
1886,148,Indira Canteen,117392.0,117392.0
1887,148,Maintenance,6673563.0,1334712.6
1888,148,Name,2892205.0,1446102.5
1889,148,Park,2100021.0,2100021.0
1890,148,Poll,352098.0,352098.0
1891,148,Road,66584104.0,3026550.1818181816
1892,148,School Or College,7489509.0,7489509.0
1893,149,C,13286421.0,2214403.5
1894,149,Drainage,232713274.0,5540792.238095238
1895,149,Drinking Water,16615434.0,2769239.0
1896,149,Electricity,5122863.0,1280715.75
1897,149,Ground Water,45676637.0,5075181.888888889
1898,149,House Of Worship,29243566.0,4873927.666666667
1899,149,Indira Canteen,1473747.0,491249.0
1900,149,Maintenance,10036444.0,1254555.5
1901,149,Poll,192885.0,96442.5
1902,149,Road,59191259.0,4227947.071428572
1903,149,School Or College,13922847.0,4640949.0
1904,149,Sports,2081761.0,2081761.0
1905,150,C,10557664.0,5278832.0
1906,150,Drainage,284313961.0,7107849.025
1907,150,Drinking Water,4313160.0,862632.0
1908,150,Electricity,2175330.0,2175330.0
1909,150,Ground Water,23487658.0,3914609.6666666665
1910,150,House Of Worship,16989498.0,2831583.0
1911,150,Indira Canteen,3211071.0,1070357.0
1912,150,Maintenance,35720808.0,1553078.608695652
1913,150,Poll,768227.0,384113.5
1914,150,Road,11666460.0,1666637.142857143
1915,150,School Or College,9990000.0,9990000.0
1916,151,C,1444028.0,1444028.0
1917,151,Drainage,132096764.0,2935483.644444444
1918,151,Electricity,247831.0,123915.5
1919,151,Emergency,8383174.0,8383174.0
1920,151,Footpath,7915446.0,3957723.0
1921,151,Ground Water,16236862.0,2706143.6666666665
1922,151,Health Care,3181886.0,1060628.6666666667
1923,151,House Of Worship,6819232.0,2273077.3333333335
1924,151,Indira Canteen,118652.0,118652.0
1925,151,Maintenance,12507423.0,1042285.25
1926,151,Name,5927378.0,2963689.0
1927,151,Park,29255231.0,4179318.714285714
1928,151,Poll,71365.0,71365.0
1929,151,Road,21765848.0,2418427.5555555555
1930,151,Sports,8008688.0,8008688.0
1931,152,Drainage,70249336.0,3054318.9565217393
1932,152,Electricity,3205999.0,1602999.5
1933,152,Emergency,1925951.0,1925951.0
1934,152,Footpath,8882027.0,4441013.5
1935,152,Ground Water,16032352.0,2290336.0
1936,152,Gym,4571738.0,4571738.0
1937,152,House Of Worship,4952383.0,2476191.5
1938,152,Indira Canteen,119299.0,119299.0
1939,152,Maintenance,1048418.0,1048418.0
1940,152,Poll,61056.0,61056.0
1941,152,Road,41162354.0,2940168.1428571427
1942,152,School Or College,15308002.0,7654001.0
1943,153,Drainage,71892391.0,2662681.1481481483
1944,153,Electricity,16358407.0,1487127.9090909092
1945,153,Emergency,5605240.0,1868413.3333333333
1946,153,Footpath,835850.0,835850.0
1947,153,Ground Water,2574850.0,1287425.0
1948,153,Gym,2060800.0,2060800.0
1949,153,Health Care,28324313.0,4046330.4285714286
1950,153,House Of Worship,2438000.0,2438000.0
1951,153,Indira Canteen,3448800.0,3448800.0
1952,153,Maintenance,13078242.0,568619.2173913043
1953,153,Name,2754000.0,918000.0
1954,153,Park,41973879.0,5246734.875
1955,153,Poll,190450.0,190450.0
1956,153,Road,44041018.0,2446723.222222222
1957,153,Samudhaya,14714640.0,3678660.0
1958,153,School Or College,4606300.0,2303150.0
1959,153,Sports,24991392.0,8330464.0
1960,153,Toilet,3627000.0,3627000.0
1961,154,Drainage,41375546.0,2177660.3157894737
1962,154,Electricity,9509914.0,4754957.0
1963,154,Emergency,3617960.0,1808980.0
1964,154,Ground Water,3918320.0,1959160.0
1965,154,Gym,5349684.0,5349684.0
1966,154,Health Care,6344580.0,3172290.0
1967,154,House Of Worship,13118457.0,3279614.25
1968,154,Indira Canteen,1210148.0,605074.0
1969,154,Library,6011043.0,3005521.5
1970,154,Maintenance,11891367.0,594568.35
1971,154,Name,275800.0,275800.0
1972,154,Park,9247394.0,9247394.0
1973,154,Poll,258700.0,258700.0
1974,154,Road,33561291.0,3729032.3333333335
1975,154,School Or College,1381242.0,1381242.0
1976,154,Sports,11350520.0,3783506.6666666665
1977,155,Drainage,66449587.0,2076549.59375
1978,155,Drinking Water,3270126.0,1090042.0
1979,155,Emergency,2491776.0,1245888.0
1980,155,Ground Water,3515964.0,1171988.0
1981,155,Indira Canteen,4205754.0,2102877.0
1982,155,Maintenance,4514014.0,347231.8461538461
1983,155,Park,14163645.0,1770455.625
1984,155,Poll,237150.0,237150.0
1985,155,Road,41217800.0,4121780.0
1986,156,Drainage,16921452.0,1410121.0
1987,156,Drinking Water,2329368.0,1164684.0
1988,156,Emergency,5125193.0,1708397.6666666667
1989,156,Ground Water,1819218.0,909609.0
1990,156,House Of Worship,1218500.0,1218500.0
1991,156,Indira Canteen,347528.0,173764.0
1992,156,Maintenance,1243450.0,414483.3333333333
1993,156,Park,2085600.0,1042800.0
1994,156,Poll,268800.0,268800.0
1995,156,Road,46800045.0,3342860.3571428573
1996,157,Drainage,100327239.0,3236362.5483870967
1997,157,Drinking Water,9100623.0,3033541.0
1998,157,Electricity,266012.0,266012.0
1999,157,Emergency,5050048.0,1683349.3333333333
2000,157,Footpath,4985140.0,4985140.0
2001,157,Ground Water,14258910.0,2851782.0
2002,157,House Of Worship,9783391.0,1630565.1666666667
2003,157,Maintenance,4100846.0,820169.2
2004,157,Name,7192780.0,3596390.0
2005,157,Road,33473922.0,2574917.076923077
2006,157,School Or College,15715123.0,3143024.6
2007,158,Drainage,33416014.0,1591238.761904762
2008,158,Drinking Water,6105295.0,1526323.75
2009,158,Electricity,1382278.0,345569.5
2010,158,Emergency,859160.0,859160.0
2011,158,Ground Water,14564820.0,4854940.0
2012,158,Health Care,970500.0,970500.0
2013,158,House Of Worship,2237340.0,1118670.0
2014,158,Indira Canteen,683104.0,341552.0
2015,158,Maintenance,682940.0,682940.0
2016,158,Name,2431950.0,1215975.0
2017,158,Road,28332422.0,2361035.1666666665
2018,158,Samudhaya,92957.0,92957.0
2019,158,School Or College,2242488.0,747496.0
2020,159,C,9288077.0,9288077.0
2021,159,Drainage,582644526.0,7768593.68
2022,159,Drinking Water,2933917.0,2933917.0
2023,159,Electricity,1001005.0,166834.16666666666
2024,159,Footpath,5959225.0,2979612.5
2025,159,Ground Water,175967690.0,17596769.0
2026,159,Gym,4189961.0,2094980.5
2027,159,House Of Worship,7153808.0,3576904.0
2028,159,Maintenance,23353042.0,778434.7333333333
2029,159,Name,733758.0,733758.0
2030,159,Park,61954996.0,5632272.363636363
2031,159,Poll,171346.0,171346.0
2032,159,Road,68740765.0,5728397.083333333
2033,159,Sports,98545.0,98545.0
2034,159,Waste Management,1599497.0,1599497.0
2035,160,Drainage,85730948.0,4286547.4
2036,160,Electricity,3886012.0,555144.5714285715
2037,160,Library,2667237.0,2667237.0
2038,160,Maintenance,20102280.0,437006.0869565217
2039,160,Name,1897804.0,948902.0
2040,160,Park,56526173.0,1823424.935483871
2041,160,Poll,354257.0,354257.0
2042,160,Road,28932056.0,3616507.0
2043,160,School Or College,5912480.0,5912480.0
2044,160,Sports,98076.0,98076.0
2045,161,C,2494600.0,2494600.0
2046,161,Drainage,108275881.0,3609196.033333333
2047,161,Drinking Water,9027092.0,9027092.0
2048,161,Emergency,3498450.0,1749225.0
2049,161,Ground Water,2635700.0,2635700.0
2050,161,Health Care,14075967.0,4691989.0
2051,161,House Of Worship,45902604.0,3825217.0
2052,161,Indira Canteen,505869.0,252934.5
2053,161,Library,7863111.0,3931555.5
2054,161,Maintenance,10278486.0,513924.3
2055,161,Name,1667532.0,833766.0
2056,161,Park,5890200.0,2945100.0
2057,161,Poll,172200.0,172200.0
2058,161,Road,16925283.0,1301944.8461538462
2059,162,Drainage,73139116.0,2925564.64
2060,162,Electricity,25147436.0,3592490.8571428573
2061,162,Emergency,3491884.0,1745942.0
2062,162,Ground Water,1284900.0,1284900.0
2063,162,Indira Canteen,105650.0,105650.0
2064,162,Maintenance,8491143.0,943460.3333333334
2065,162,Park,526103.0,526103.0
2066,162,Poll,248400.0,248400.0
2067,162,Road,16007300.0,3201460.0
2068,162,Sports,20502870.0,6834290.0
2069,163,Drainage,102621989.0,3310386.7419354836
2070,163,Drinking Water,734160.0,734160.0
2071,163,Electricity,5053189.0,2526594.5
2072,163,Emergency,4436368.0,1478789.3333333333
2073,163,Ground Water,9052521.0,2263130.25
2074,163,Gym,7443999.0,3721999.5
2075,163,Health Care,15238654.0,15238654.0
2076,163,House Of Worship,4318500.0,1439500.0
2077,163,Indira Canteen,996478.0,498239.0
2078,163,Library,10491577.0,10491577.0
2079,163,Maintenance,1960688.0,1960688.0
2080,163,Name,871031.0,871031.0
2081,163,Park,3998596.0,1999298.0
2082,163,Road,18058212.0,2006468.0
2083,163,Sports,27945443.0,13972721.5
2084,164,Drainage,13062160.0,2177026.6666666665
2085,164,Electricity,15036345.0,3759086.25
2086,164,Emergency,4150260.0,1383420.0
2087,164,Ground Water,4712000.0,1570666.6666666667
2088,164,Health Care,505810.0,505810.0
2089,164,House Of Worship,4881733.0,4881733.0
2090,164,Indira Canteen,1801851.0,900925.5
2091,164,Name,2523832.0,1261916.0
2092,164,Park,1949300.0,1949300.0
2093,164,Poll,227600.0,227600.0
2094,164,Road,18474447.0,3079074.5
2095,164,School Or College,1986900.0,1986900.0
2096,164,Sports,951900.0,951900.0
2097,165,Drainage,70639880.0,1909185.945945946
2098,165,Drinking Water,1988388.0,1988388.0
2099,165,Electricity,5626313.0,1406578.25
2100,165,Emergency,3561213.0,890303.25
2101,165,Health Care,48269024.0,24134512.0
2102,165,House Of Worship,78877264.0,4639839.05882353
